date,temp_max,temp_min,precipitation,precip_probability,wind_speed,wind_gust,weather_code,city,latitude,longitude,extraction_date,temp_category,precip_category,wind_category,temp_range,year,month,day,day_of_week,season,risk_score
2026-09-19,33.8,25.8,0.0,8.0,26.6,44.6,3,Zagora,30.3316,-5.8376,2026-09-19,Warm,Dry,Strong,7.9999999999999964,2026,9,19,Saturday,Autumn,46.5
2026-09-20,34.2,23.7,0.0,8.0,13.5,33.5,3,Zagora,30.3316,-5.8376,2026-09-19,Warm,Dry,Calm / Light,10.500000000000004,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.3,24.2,1.7,28.0,15.8,25.2,80,Zagora,30.3316,-5.8376,2026-09-19,Warm,Moderate,Moderate,10.099999999999998,2026,9,21,Monday,Autumn,42.75
2026-09-22,34.2,25.0,0.0,0.0,10.9,19.8,3,Zagora,30.3316,-5.8376,2026-09-19,Warm,Dry,Calm / Light,9.200000000000003,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,33.3,24.8,0.0,0.0,12.0,19.8,2,Zagora,30.3316,-5.8376,2026-09-19,Warm,Dry,Calm / Light,8.499999999999996,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,34.2,24.3,0.7,3.0,17.1,27.0,80,Zagora,30.3316,-5.8376,2026-09-19,Warm,Light,Moderate,9.900000000000002,2026,9,24,Thursday,Autumn,36.75
2026-09-25,31.6,23.3,1.7,10.0,12.9,24.5,80,Zagora,30.3316,-5.8376,2026-09-19,Normal / Pleasant,Moderate,Calm / Light,8.3,2026,9,25,Friday,Autumn,32.25
2026-09-19,34.9,18.5,0.0,0.0,16.3,34.2,2,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,Warm,Dry,Moderate,16.4,2026,9,19,Saturday,Autumn,46.5
2026-09-20,35.8,19.4,0.0,0.0,14.8,32.8,2,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,Warm,Dry,Calm / Light,16.4,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.7,18.8,0.0,3.0,20.0,38.2,2,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,Warm,Dry,Moderate,15.900000000000002,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.9,17.8,0.0,1.0,13.8,25.2,2,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,Warm,Dry,Calm / Light,16.099999999999998,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,34.2,16.6,0.0,0.0,12.1,23.4,0,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,Warm,Dry,Calm / Light,17.6,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,34.8,18.5,0.0,3.0,15.9,29.2,1,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,Warm,Dry,Moderate,16.299999999999997,2026,9,24,Thursday,Autumn,30.75
2026-09-25,32.7,19.3,0.0,3.0,12.9,24.5,3,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,Warm,Dry,Calm / Light,13.400000000000002,2026,9,25,Friday,Autumn,20.25
2026-09-19,28.3,21.0,0.0,5.0,24.7,55.1,45,Zaïo,34.9396,-2.7334,2026-09-19,Normal / Pleasant,Dry,Moderate,7.300000000000001,2026,9,19,Saturday,Autumn,51.75
2026-09-20,29.5,21.6,0.0,0.0,23.2,50.8,3,Zaïo,34.9396,-2.7334,2026-09-19,Normal / Pleasant,Dry,Moderate,7.899999999999999,2026,9,20,Sunday,Autumn,51.75
2026-09-21,27.9,20.4,0.0,0.0,22.1,41.4,2,Zaïo,34.9396,-2.7334,2026-09-19,Normal / Pleasant,Dry,Moderate,7.5,2026,9,21,Monday,Autumn,23.75
2026-09-22,29.1,16.9,0.0,0.0,14.3,31.7,45,Zaïo,34.9396,-2.7334,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.200000000000003,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,29.8,18.1,0.0,0.0,12.0,28.4,45,Zaïo,34.9396,-2.7334,2026-09-19,Normal / Pleasant,Dry,Calm / Light,11.7,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,31.6,18.3,0.0,0.0,15.9,29.2,45,Zaïo,34.9396,-2.7334,2026-09-19,Normal / Pleasant,Dry,Moderate,13.3,2026,9,24,Thursday,Autumn,20.25
2026-09-25,33.2,17.6,0.0,0.0,14.8,27.4,3,Zaïo,34.9396,-2.7334,2026-09-19,Warm,Dry,Calm / Light,15.600000000000001,2026,9,25,Friday,Autumn,30.75
2026-09-19,26.0,22.0,0.7,18.0,27.1,51.5,3,Zeghanghane,35.1575,-3.0017,2026-09-19,Normal / Pleasant,Light,Strong,4.0,2026,9,19,Saturday,Autumn,45.5
2026-09-20,26.8,22.5,0.2,28.0,26.5,54.4,3,Zeghanghane,35.1575,-3.0017,2026-09-19,Normal / Pleasant,Light,Strong,4.300000000000001,2026,9,20,Sunday,Autumn,45.5
2026-09-21,26.6,21.7,0.1,3.0,21.1,42.5,3,Zeghanghane,35.1575,-3.0017,2026-09-19,Normal / Pleasant,Light,Moderate,4.900000000000002,2026,9,21,Monday,Autumn,29.75
2026-09-22,26.7,18.1,0.0,0.0,21.1,42.8,2,Zeghanghane,35.1575,-3.0017,2026-09-19,Normal / Pleasant,Dry,Moderate,8.599999999999998,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,26.9,19.1,0.0,0.0,19.0,38.9,45,Zeghanghane,35.1575,-3.0017,2026-09-19,Normal / Pleasant,Dry,Moderate,7.799999999999997,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,29.1,18.9,0.0,0.0,17.6,32.4,45,Zeghanghane,35.1575,-3.0017,2026-09-19,Normal / Pleasant,Dry,Moderate,10.200000000000003,2026,9,24,Thursday,Autumn,36.0
2026-09-25,31.2,18.0,0.0,0.0,12.4,24.1,45,Zeghanghane,35.1575,-3.0017,2026-09-19,Normal / Pleasant,Dry,Calm / Light,13.2,2026,9,25,Friday,Autumn,20.25
